Market Name,Price Date,Min_Price,Max_Price,Modal_Price,temperature_2m_mean,temperature_2m_max,temperature_2m_min,wind_speed_10m_max,precipitation_sum,precipitation_hours,weather_code,Modal_Price_Lag1,Modal_Price_Lag2,Modal_Price_Lag3,Modal_Price_Lag4,temperature_2m_mean_Lag1,temperature_2m_mean_Lag2,temperature_2m_mean_Lag3,temperature_2m_mean_Lag4,temperature_2m_max_Lag1,temperature_2m_max_Lag2,temperature_2m_max_Lag3,temperature_2m_max_Lag4,temperature_2m_min_Lag1,temperature_2m_min_Lag2,temperature_2m_min_Lag3,temperature_2m_min_Lag4,wind_speed_10m_max_Lag1,wind_speed_10m_max_Lag2,wind_speed_10m_max_Lag3,wind_speed_10m_max_Lag4,precipitation_sum_Lag1,precipitation_sum_Lag2,precipitation_sum_Lag3,precipitation_sum_Lag4,precipitation_hours_Lag1,precipitation_hours_Lag2,precipitation_hours_Lag3,precipitation_hours_Lag4
ulhasnagar,2025-05-25,3900.0,5500.0,4700.0,31.106500599999997,39.7065,24.9065,15.7271488,19.599999999999998,15.0,51.0,4600.0,4500.0,4516.666666666667,4516.666666666667,32.8131668,31.931496,35.145390166666665,35.145390166666665,40.2065,38.1565,43.9065,43.9065,26.456501,25.7565,25.706501,25.706501,16.165859,13.324863,16.099613666666666,16.099613666666666,4.7999998,0.0,0.0,0.0,7.0,0.0,0.0,0.0
ulhasnagar,2025-06-01,4083.3333333333335,5083.333333333333,4583.333333333333,31.051986,37.6065,25.7565,18.340703,13.7,12.0,3.0,4700.0,4600.0,4500.0,4516.666666666667,31.106500599999997,32.8131668,31.931496,35.145390166666665,39.7065,40.2065,38.1565,43.9065,24.9065,26.456501,25.7565,25.706501,15.7271488,16.165859,13.324863,16.099613666666666,19.599999999999998,4.7999998,0.0,0.0,15.0,7.0,0.0,0.0
ulhasnagar,2025-06-08,3666.6666666666665,5000.0,4333.333333333333,31.579417333333335,38.5565,24.956501,15.334478666666667,0.70000005,4.0,2.0,4583.333333333333,4700.0,4600.0,4500.0,31.051986,31.106500599999997,32.8131668,31.931496,37.6065,39.7065,40.2065,38.1565,25.7565,24.9065,26.456501,25.7565,18.340703,15.7271488,16.165859,13.324863,13.7,19.599999999999998,4.7999998,0.0,12.0,15.0,7.0,0.0
umared,2025-05-11,3800.0,5100.0,4750.0,32.273163999999994,39.1065,24.0565,15.0835375,0.0,0.0,3.0,4850.0,4850.0,4750.0,4850.0,30.533583,34.923172,34.027334499999995,31.533585,38.9565,43.6065,43.6565,40.7065,22.956501,25.706501,27.1065,24.5065,20.256996,16.04526,14.275887,20.917982,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
umared,2025-05-18,3800.0,5000.0,4775.0,33.0408775,39.5065,26.6565,15.041258500000001,0.3,1.0,3.0,4750.0,4850.0,4850.0,4750.0,32.273163999999994,30.533583,34.923172,34.027334499999995,39.1065,38.9565,43.6065,43.6565,24.0565,22.956501,25.706501,27.1065,15.0835375,20.256996,16.04526,14.275887,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
umared,2025-05-25,3800.0,5000.0,4725.0,28.2221235,33.4065,24.9065,11.039928499999998,6.0999995,9.0,51.0,4775.0,4750.0,4850.0,4850.0,33.0408775,32.273163999999994,30.533583,34.923172,39.5065,39.1065,38.9565,43.6065,26.6565,24.0565,22.956501,25.706501,15.041258500000001,15.0835375,20.256996,16.04526,0.3,0.0,3.0,0.0,1.0,0.0,1.0,0.0
umared,2025-06-01,3900.0,5000.0,4750.0,31.659627,37.6065,27.1065,20.5744855,0.0,0.0,3.0,4725.0,4775.0,4750.0,4850.0,28.2221235,33.0408775,32.273163999999994,30.533583,33.4065,39.5065,39.1065,38.9565,24.9065,26.6565,24.0565,22.956501,11.039928499999998,15.041258500000001,15.0835375,20.256996,6.0999995,0.3,0.0,3.0,9.0,1.0,0.0,1.0
umared,2025-06-08,3700.0,5000.0,4700.0,31.4065,36.6065,25.7565,11.13384,0.0,0.0,3.0,4750.0,4725.0,4775.0,4750.0,31.659627,28.2221235,33.0408775,32.273163999999994,37.6065,33.4065,39.5065,39.1065,27.1065,24.9065,26.6565,24.0565,20.5744855,11.039928499999998,15.041258500000001,15.0835375,0.0,6.0999995,0.3,0.0,0.0,9.0,1.0,0.0
vasai,2025-05-11,3354.0,5072.0,4292.0,31.348165799999997,38.8065,23.5565,15.8571788,0.0,0.0,3.0,4142.0,4214.0,4312.0,4235.0,31.812748399999997,35.0856682,33.4798338,31.7882715,41.2565,43.9065,43.6565,40.9565,22.956501,25.706501,24.6565,22.1565,17.7996754,15.9042764,15.1877858,16.76005225,3.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0
vasai,2025-05-18,3387.5,5005.0,4237.5,32.825771,40.2065,26.6565,16.212418,3.9999998,4.0,3.0,4292.0,4142.0,4214.0,4312.0,31.348165799999997,31.812748399999997,35.0856682,33.4798338,38.8065,41.2565,43.9065,43.6565,23.5565,22.956501,25.706501,24.6565,15.8571788,17.7996754,15.9042764,15.1877858,0.0,3.3,0.0,0.0,0.0,2.0,0.0,0.0
vasai,2025-05-25,3516.6666666666665,4920.0,4170.0,30.704069166666667,39.7065,24.9065,14.689150333333332,25.5999995,23.0,51.0,4237.5,4292.0,4142.0,4214.0,32.825771,31.348165799999997,31.812748399999997,35.0856682,40.2065,38.8065,41.2565,43.9065,26.6565,23.5565,22.956501,25.706501,16.212418,15.8571788,17.7996754,15.9042764,3.9999998,0.0,3.3,0.0,4.0,0.0,2.0,0.0
vasai,2025-06-01,3546.6666666666665,4988.333333333333,4116.666666666667,30.89643133333333,37.6065,25.706501,17.019519166666665,31.8,21.0,63.0,4170.0,4237.5,4292.0,4142.0,30.704069166666667,32.825771,31.348165799999997,31.812748399999997,39.7065,40.2065,38.8065,41.2565,24.9065,26.6565,23.5565,22.956501,14.689150333333332,16.212418,15.8571788,17.7996754,25.5999995,3.9999998,0.0,3.3,23.0,4.0,0.0,2.0
vasai,2025-06-08,3372.0,4704.0,3960.0,31.0415004,38.5565,24.956501,16.2867428,1.2000000499999999,6.0,51.0,4116.666666666667,4170.0,4237.5,4292.0,30.89643133333333,30.704069166666667,32.825771,31.348165799999997,37.6065,39.7065,40.2065,38.8065,25.706501,24.9065,26.6565,23.5565,17.019519166666665,14.689150333333332,16.212418,15.8571788,31.8,25.5999995,3.9999998,0.0,21.0,23.0,4.0,0.0
